scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	replicate	sample_type	biosamplemodel	host	colony	pooled_individual	caste	task	tissue_type	sample_name	bioproject_id	dev_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Monomorium pharaonis	thorax	Thorax								no		PRJNA533756	SAMN11466259	SRX6463261	SRR9705157	SRA922734	SRS5113083	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_FM-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_FM-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	13261289	672537453	282879896								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705157.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705157/SRR9705157	gs://sra-pub-zq-103/SRR9705157/SRR9705157.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	worker forager	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	thorax	Thorax								no		PRJNA533756	SAMN11466275	SRX6463260	SRR9705158	SRA922734	SRS5113082	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MM-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MM-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	18013337	913519899	377726883								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705158.sralite.1	s3://sra-pub-zq-4/SRR9705158/SRR9705158.sralite.1	gs://sra-pub-zq-107/SRR9705158/SRR9705158.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	thorax	Thorax								no		PRJNA533756	SAMN11466276	SRX6463259	SRR9705159	SRA922734	SRS5113081	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MM-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MM-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	11197900	567904454	234534993								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705159.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705159/SRR9705159	gs://sra-pub-zq-107/SRR9705159/SRR9705159.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466273	SRX6463258	SRR9705160	SRA922734	SRS5113080	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MH-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MH-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	12949868	656550745	271676750								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705160.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705160/SRR9705160	gs://sra-pub-zq-107/SRR9705160/SRR9705160.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466274	SRX6463257	SRR9705161	SRA922734	SRS5113079	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MH-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MH-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	16086438	815806228	334605432								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705161.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705161/SRR9705161	gs://sra-pub-zq-107/SRR9705161/SRR9705161.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466271	SRX6463256	SRR9705162	SRA922734	SRS5113078	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MG-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MG-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	14913123	755984038	314650399								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705162.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705162/SRR9705162	gs://sra-pub-zq-107/SRR9705162/SRR9705162.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466272	SRX6463255	SRR9705163	SRA922734	SRS5113077	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MH-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MH-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	16702825	846835693	351552507								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705163.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705163/SRR9705163	gs://sra-pub-zq-101/SRR9705163/SRR9705163.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466269	SRX6463254	SRR9705164	SRA922734	SRS5113076	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MG-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MG-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	12271837	622116584	260397230								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705164.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705164/SRR9705164	gs://sra-pub-zq-107/SRR9705164/SRR9705164.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466270	SRX6463253	SRR9705165	SRA922734	SRS5113075	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MG-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MG-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	16669650	845002067	351760132								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705165.sralite.1	s3://sra-pub-zq-9/SRR9705165/SRR9705165.sralite.1	gs://sra-pub-zq-107/SRR9705165/SRR9705165.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	larva	Larva								no		PRJNA533756	SAMN11466267	SRX6463252	SRR9705166	SRA922734	SRS5113074	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_L1-5	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_L1-5	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	12104918	613456056	256465416								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705166.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705166/SRR9705166	gs://sra-pub-zq-107/SRR9705166/SRR9705166.zq.1	not applicable	laboratory	2016	USA: (laboratory)	5	worker larva (L1)	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	larva	Larva								no		PRJNA533756	SAMN11466268	SRX6463251	SRR9705167	SRA922734	SRS5113073	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_L1-6	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_L1-6	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	12464724	631766305	263277430								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705167.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705167/SRR9705167	gs://sra-pub-zq-103/SRR9705167/SRR9705167.zq.1	not applicable	laboratory	2016	USA: (laboratory)	6	worker larva (L1)	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466286	SRX6463250	SRR9705168	SRA922734	SRS5113072	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_NH-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_NH-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	16416068	832249204	346910242								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705168.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705168/SRR9705168	gs://sra-pub-zq-107/SRR9705168/SRR9705168.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	worker nurse	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466285	SRX6463249	SRR9705169	SRA922734	SRS5113071	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_NH-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_NH-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	13261014	672298519	280810943								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705169.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705169/SRR9705169	gs://sra-pub-zq-107/SRR9705169/SRR9705169.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	worker nurse	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	pupa	Pupa								no		PRJNA533756	SAMN11466280	SRX6463248	SRR9705170	SRA922734	SRS5113070	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MP-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MP-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	22774980	1154613548	477126291								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705170.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705170/SRR9705170	gs://sra-pub-zq-107/SRR9705170/SRR9705170.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	male pupa	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	pupa	Pupa								no		PRJNA533756	SAMN11466279	SRX6463247	SRR9705171	SRA922734	SRS5113069	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MP-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MP-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	15109017	766183087	314336761								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705171.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705171/SRR9705171	gs://sra-pub-zq-107/SRR9705171/SRR9705171.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	male pupa	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	pupa	Pupa								no		PRJNA533756	SAMN11466278	SRX6463246	SRR9705172	SRA922734	SRS5113068	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MP-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MP-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	13463118	682612567	281379606								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705172.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705172/SRR9705172	gs://sra-pub-zq-103/SRR9705172/SRR9705172.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	male pupa	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	thorax	Thorax								no		PRJNA533756	SAMN11466277	SRX6463245	SRR9705173	SRA922734	SRS5113067	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_MM-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_MM-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	16003696	811500541	335488909								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705173.sralite.1	s3://sra-pub-zq-9/SRR9705173/SRR9705173.sralite.1	gs://sra-pub-zq-107/SRR9705173/SRR9705173.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	adult male	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	head	Head								no		PRJNA533756	SAMN11466284	SRX6463244	SRR9705174	SRA922734	SRS5113066	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_NH-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_NH-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	14994460	760220685	318397450								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR009/705/SRR9705174.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705174/SRR9705174	gs://sra-pub-zq-107/SRR9705174/SRR9705174.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	worker nurse	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466283	SRX6463243	SRR9705175	SRA922734	SRS5113065	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_NG-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_NG-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	18331770	929417923	385864220								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705175.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705175/SRR9705175	gs://sra-pub-zq-107/SRR9705175/SRR9705175.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	worker nurse	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466282	SRX6463242	SRR9705176	SRA922734	SRS5113064	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_NG-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_NG-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	16511105	837138549	348171240								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705176.sralite.1	s3://sra-pub-zq-8/SRR9705176/SRR9705176.sralite.1	gs://sra-pub-zq-107/SRR9705176/SRR9705176.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	worker nurse	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	abdomen	Abdomen								no		PRJNA533756	SAMN11466281	SRX6463241	SRR9705177	SRA922734	SRS5113063	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_NG-1	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_NG-1	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	17994137	912427854	383006012								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705177.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705177/SRR9705177	gs://sra-pub-zq-107/SRR9705177/SRR9705177.zq.1	not applicable	laboratory	2016	USA: (laboratory)	1	worker nurse	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	larva	Larva								no		PRJNA533756	SAMN11466291	SRX6463240	SRR9705178	SRA922734	SRS5113062	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_SL2-2	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_SL2-2	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	10979034	556424346	234605843								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR009/705/SRR9705178.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705178/SRR9705178	gs://sra-pub-zq-107/SRR9705178/SRR9705178.zq.1	not applicable	laboratory	2016	USA: (laboratory)	2	queen larva (L2)	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
Monomorium pharaonis	larva	Larva								no		PRJNA533756	SAMN11466292	SRX6463239	SRR9705179	SRA922734	SRS5113061	SRP193058	Convergent eusocial evolution is based on a shared reproductive groundplan plus lineage-specific plastic genes	RNA-seq of ant and honey bee caste:Ant_SL2-3	polyA synthesis; 16 PCR cycles for cDNA synthesis; 50 cycles			Ant_SL2-3	single	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	21120484	1070875760	442968368								University of Pennsylvania	SUB5638882		307658	2019-07-18 13:29:26	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR009/705/SRR9705179.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR9705179/SRR9705179	gs://sra-pub-zq-107/SRR9705179/SRR9705179.zq.1	not applicable	laboratory	2016	USA: (laboratory)	3	queen larva (L2)	Invertebrate										2759	33208	6656	50557	7399	36668	55077	307658	Monomorium pharaonis
