scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	time	biosamplemodel	breed	replicate	host	altitude	collected_by	depth	dev_stage	env_broad_scale	host_tissue_sampled	identified_by	lat_lon	specimen_voucher	temp	cell_type	individual_id	strain	cultivar	ecotype	echotype	social_form	sequence_id	caste	colony_organization_type	colony_name	pooled_individuals	colony	developmental_stage	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656606	SRX17434136	SRR21429996	SRA1490400	SRS14988461	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			BC-30-2_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	22464318	6739295400	2130846021								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 08:29:51							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21429/SRR21429996/SRR21429996.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21429996/SRR21429996	gs://sra-pub-zq-109/SRR21429996/SRR21429996.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,3		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656622	SRX17434135	SRR21429997	SRA1490400	SRS14988460	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			F-C1_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	25073319	7521995700	2374394278								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 08:14:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21429/SRR21429997/SRR21429997.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21429997/SRR21429997	gs://sra-pub-zq-109/SRR21429997/SRR21429997.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,19		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656620	SRX17434134	SRR21429998	SRA1490400	SRS14988459	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			F-30-3_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	26024515	7807354500	2442076292								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 09:36:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21429/SRR21429998/SRR21429998.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21429998/SRR21429998	gs://sra-pub-zq-109/SRR21429998/SRR21429998.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,17		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656618	SRX17434133	SRR21429999	SRA1490400	SRS14988458	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			F-30-2_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	23464529	7039358700	2205228617								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 10:26:40							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21429/SRR21429999/SRR21429999.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21429999/SRR21429999	gs://sra-pub-zq-109/SRR21429999/SRR21429999.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,15		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656616	SRX17434132	SRR21430000	SRA1490400	SRS14988457	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			F-30-1_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	26747846	8024353800	2572648731								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 09:36:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21430/SRR21430000/SRR21430000.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21430000/SRR21430000	gs://sra-pub-zq-109/SRR21430000/SRR21430000.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,13		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656614	SRX17434131	SRR21430001	SRA1490400	SRS14988456	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			BC-C3_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	24055076	7216522800	2291928885								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 09:36:52							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21430/SRR21430001/SRR21430001.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21430001/SRR21430001	gs://sra-pub-zq-109/SRR21430001/SRR21430001.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,11		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta	whole body	Whole Body								no		PRJNA876373	SAMN30656604	SRX17434130	SRR21430002	SRA1490400	SRS14988455	SRP395795	Transcriptome analysis reveals differential effects of beta-cypermethrin and fipronil insecticides on detoxification mechanism in Solenopsis invicta	RNA-Seq of Solenopsis invicta	Total RNA was extracted using Trizol reagent kit (Invitrogen, Carlsbad, CA,USA) according			BC-30-1_1.fq	paired	RNA-Seq	TRANSCRIPTOMIC	RT-PCR	Illumina HiSeq 2500	25480312	7644093600	2419336464								Entomology	South China Agricultural University	SUB12011986		13686	2022-09-11 08:29:51							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR021/21430/SRR21430002/SRR21430002.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21430002/SRR21430002	gs://sra-pub-zq-109/SRR21430002/SRR21430002.lite.1		Fire ant_Guangdong	2021-02-13	China: Guangdong,1		Invertebrate	Insect				Junaid Ali Siddiuqi																							2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/SB			adult monogyne worker cross-fostered into a monogyne colony upon pupation	Gaster of monogyne SB/SB worker cross-fostered into a monogyne colony as a pupae			no		PRJNA847170	SAMN28922209	SRX15633385	SRR19581536	SRA1434049	SRS13333072	SRP379147	Direct and indirect effects of a social supergene	GSM6217262: G_mBB_6; Solenopsis invicta; RNA-Seq		G_mBB_6		GSM6217262	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	115397923	28849480750	15231169414									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581536/SRR19581536.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581536/SRR19581536	gs://sra-pub-zq-103/SRR19581536/SRR19581536.lite.1																				Gaster	250													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/SB			adult monogyne worker cross-fostered into a monogyne colony upon pupation	Gaster of monogyne SB/SB worker cross-fostered into a monogyne colony as a pupae			no		PRJNA847170	SAMN28922210	SRX15633384	SRR19581537	SRA1434049	SRS13333071	SRP379147	Direct and indirect effects of a social supergene	GSM6217261: G_mBB_5; Solenopsis invicta; RNA-Seq		G_mBB_5		GSM6217261	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	111412588	27853147000	13783244106									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19581/SRR19581537/SRR19581537.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581537/SRR19581537	gs://sra-pub-zq-103/SRR19581537/SRR19581537.lite.1																				Gaster	179													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/SB			adult monogyne worker cross-fostered into a monogyne colony upon pupation	Gaster of monogyne SB/SB worker cross-fostered into a monogyne colony as a pupae			no		PRJNA847170	SAMN28922211	SRX15633383	SRR19581538	SRA1434049	SRS13333070	SRP379147	Direct and indirect effects of a social supergene	GSM6217260: G_mBB_3; Solenopsis invicta; RNA-Seq		G_mBB_3		GSM6217260	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	118229141	23882286482	9087193933									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581538/SRR19581538.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581538/SRR19581538	gs://sra-pub-zq-103/SRR19581538/SRR19581538.lite.1																				Gaster	118													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/SB			adult monogyne worker cross-fostered into a monogyne colony upon pupation	Gaster of monogyne SB/SB worker cross-fostered into a monogyne colony as a pupae			no		PRJNA847170	SAMN28922212	SRX15633382	SRR19581539	SRA1434049	SRS13333069	SRP379147	Direct and indirect effects of a social supergene	GSM6217259: G_mBB_1; Solenopsis invicta; RNA-Seq		G_mBB_1		GSM6217259	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	131101943	26482592486	9797038653									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581539/SRR19581539.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581539/SRR19581539	gs://sra-pub-zq-103/SRR19581539/SRR19581539.lite.1																				Gaster	44													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Brain of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922213	SRX15633381	SRR19581540	SRA1434049	SRS13333068	SRP379147	Direct and indirect effects of a social supergene	GSM6217258: B_pBL_7_merge; Solenopsis invicta; RNA-Seq		B_pBL_7_merge		GSM6217258	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	147769828	29849505256	10607915454									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19581/SRR19581540/SRR19581540.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581540/SRR19581540	gs://sra-pub-zq-108/SRR19581540/SRR19581540.lite.1																				Brain	287													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Brain of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922214	SRX15633380	SRR19581541	SRA1434049	SRS13333067	SRP379147	Direct and indirect effects of a social supergene	GSM6217257: B_pBL_6_merge; Solenopsis invicta; RNA-Seq		B_pBL_6_merge		GSM6217257	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	76183825	15389132650	5620001085									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581541/SRR19581541.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581541/SRR19581541	gs://sra-pub-zq-108/SRR19581541/SRR19581541.lite.1																				Brain	204													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Brain of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922215	SRX15633379	SRR19581542	SRA1434049	SRS13333066	SRP379147	Direct and indirect effects of a social supergene	GSM6217256: B_pBL_5; Solenopsis invicta; RNA-Seq		B_pBL_5		GSM6217256	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	79769131	16113364462	5503917553									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19581/SRR19581542/SRR19581542.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581542/SRR19581542	gs://sra-pub-zq-108/SRR19581542/SRR19581542.lite.1																				Brain	161													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Brain of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922216	SRX15633378	SRR19581543	SRA1434049	SRS13333065	SRP379147	Direct and indirect effects of a social supergene	GSM6217255: B_pBL_4; Solenopsis invicta; RNA-Seq		B_pBL_4		GSM6217255	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	65414242	13213676884	4451614969									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581543/SRR19581543.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581543/SRR19581543	gs://sra-pub-zq-108/SRR19581543/SRR19581543.lite.1																				Brain	157													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Gaster of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922189	SRX15633377	SRR19581544	SRA1434049	SRS13333064	SRP379147	Direct and indirect effects of a social supergene	GSM6217282: G_pBL_8; Solenopsis invicta; RNA-Seq		G_pBL_8		GSM6217282	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	110971433	27742858250	14033180595									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:41							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581544/SRR19581544.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581544/SRR19581544	gs://sra-pub-zq-108/SRR19581544/SRR19581544.lite.1																				Gaster	101													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Gaster of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922190	SRX15633376	SRR19581545	SRA1434049	SRS13333063	SRP379147	Direct and indirect effects of a social supergene	GSM6217281: G_pBL_7; Solenopsis invicta; RNA-Seq		G_pBL_7		GSM6217281	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	93861268	23465317000	13232647278									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:41							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR019/19581/SRR19581545/SRR19581545.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581545/SRR19581545	gs://sra-pub-zq-108/SRR19581545/SRR19581545.lite.1																				Gaster	287													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Gaster of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922191	SRX15633375	SRR19581546	SRA1434049	SRS13333062	SRP379147	Direct and indirect effects of a social supergene	GSM6217280: G_pBL_6; Solenopsis invicta; RNA-Seq		G_pBL_6		GSM6217280	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	114525789	28631447250	15272219351									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581546/SRR19581546.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581546/SRR19581546	gs://sra-pub-zq-108/SRR19581546/SRR19581546.lite.1																				Gaster	204													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Gaster of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922192	SRX15633374	SRR19581547	SRA1434049	SRS13333061	SRP379147	Direct and indirect effects of a social supergene	GSM6217279: G_pBL_5; Solenopsis invicta; RNA-Seq		G_pBL_5		GSM6217279	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	118023379	29505844750	15134112002									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR019/19581/SRR19581547/SRR19581547.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581547/SRR19581547	gs://sra-pub-zq-108/SRR19581547/SRR19581547.lite.1																				Gaster	161													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
Solenopsis invicta			SB/Sb			adult polygyne worker cross-fostered into a polygyne colony upon pupation	Brain of a polygyne SB/Sb worker cross-fostered into a polygyne colony as a pupae			no		PRJNA847170	SAMN28922217	SRX15633373	SRR19581548	SRA1434049	SRS13333060	SRP379147	Direct and indirect effects of a social supergene	GSM6217254: B_pBL_3; Solenopsis invicta; RNA-Seq		B_pBL_3		GSM6217254	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	91503784	18483764368	6599755944									Brendan G. Hunt Lab, Entomology, University of Georgia	SUB11580218	36541826	13686	2022-12-21 15:26:42							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR019/19581/SRR19581548/SRR19581548.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR19581548/SRR19581548	gs://sra-pub-zq-108/SRR19581548/SRR19581548.lite.1																				Brain	136													2759	33208	6656	50557	7399	36668	13685	13686	Solenopsis invicta
