scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	tissue_normalized	tissue_original
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594910	SRX21998979	SRR26290240	SRA1726486	SRS19073540	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MAJ, subcaste SM replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MAJ, subcaste SM replicate r2		SM_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13086556	1085902919	440507865								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290240/SRR26290240.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290240/SRR26290240	gs://sra-pub-zq-108/SRR26290240/SRR26290240.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594855	SRX21998976	SRR26290243	SRA1726486	SRS19073536	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r1		Rd_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13312952	1118287968	500395348								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:15							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290243/SRR26290243.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290243/SRR26290243	gs://sra-pub-zq-108/SRR26290243/SRR26290243.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594858	SRX21998872	SRR26290345	SRA1726486	SRS19073432	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Rd replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Rd replicate r4		Rd_CB_wt_b2_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13454239	1130156076	494697788								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290345/SRR26290345.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290345/SRR26290345	gs://sra-pub-zq-108/SRR26290345/SRR26290345.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594786	SRX21998961	SRR26290259	SRA1726486	SRS19073521	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Ch replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Ch replicate r1		Ch_CB_wt_b1_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	13638153	1145604852	502289566								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290259/SRR26290259.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290259/SRR26290259	gs://sra-pub-zq-108/SRR26290259/SRR26290259.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594802	SRX21999007	SRR26290212	SRA1726486	SRS19073567	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r2		Ct_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14327816	1188424188	481501923								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290212/SRR26290212.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290212/SRR26290212	gs://sra-pub-zq-108/SRR26290212/SRR26290212.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594925	SRX21998995	SRR26290224	SRA1726486	SRS19073555	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Tr replicate r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Tr replicate r5		Tr_CB_wt_b3_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14183281	1191395604	524308176								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:14							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290224/SRR26290224.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290224/SRR26290224	gs://sra-pub-zq-108/SRR26290224/SRR26290224.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594870	SRX21998885	SRR26290332	SRA1726486	SRS19073445	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  24h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, GFPi treatment,  24h, r4		SM_CB_GFPi_24h_b4_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14471944	1200078673	537860630								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:25							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290332/SRR26290332.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290332/SRR26290332	gs://sra-pub-zq-108/SRR26290332/SRR26290332.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594887	SRX21998924	SRR26290294	SRA1726486	SRS19073484	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r5		SM_CB_NPAi_24h_b5_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14603480	1210388928	542341034								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:21							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290294/SRR26290294.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290294/SRR26290294	gs://sra-pub-zq-108/SRR26290294/SRR26290294.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594848	SRX21998969	SRR26290250	SRA1726486	SRS19073529	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNM, subcaste Nr replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNM, subcaste Nr replicate r4		Nr_CB_wt_b2_AcR00	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	14544128	1221706752	543849970								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290250/SRR26290250.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290250/SRR26290250	gs://sra-pub-zq-108/SRR26290250/SRR26290250.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594847	SRX21998968	SRR26290251	SRA1726486	SRS19073528	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNM, subcaste Nr replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNM, subcaste Nr replicate r3		Nr_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	15679138	1262410536	592166897								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:17							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290251/SRR26290251.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290251/SRR26290251	gs://sra-pub-zq-108/SRR26290251/SRR26290251.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594806	SRX21999012	SRR26290207	SRA1726486	SRS19073572	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MED, subcaste Ct replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MED, subcaste Ct replicate r6		Ct_CB_wt_b3_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	15240742	1262953158	565476775								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:13							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290207/SRR26290207.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290207/SRR26290207	gs://sra-pub-zq-108/SRR26290207/SRR26290207.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594775	SRX21998948	SRR26290270	SRA1726486	SRS19073508	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 20	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 20		Gd_CB_CTRLinj_6h_b2_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	15302484	1265775461	601083634								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:18							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290270/SRR26290270.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290270/SRR26290270	gs://sra-pub-zq-108/SRR26290270/SRR26290270.lite.1	brain	brain
Atta cephalotes	central brain	brain		female	d30			yes	yes	no		PRJNA1022160	SAMN37594884	SRX21998920	SRR26290298	SRA1726486	SRS19073479	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA/VKR KD in MAJ, NPAi treatment,  24h, r2		SM_CB_NPAi_24h_b2_MGKDv3	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	15457612	1281881378	570916005								Cell & Developmental Biology	University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:22							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290298/SRR26290298.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290298/SRR26290298	gs://sra-pub-zq-108/SRR26290298/SRR26290298.lite.1	brain	brain
