scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	collected_by	biosamplemodel	condition_treatment	timeofseason_treatment	pair_id	cage	rna_type	dev_stage	description	strain	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562396	SRX3136049	SRR5980068	SRA602917	SRS2469010	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in March, biological replicate B		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in March, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4090015	826183030	558374628			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980068.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980068/SRR5980068	gs://sra-pub-zq-103/SRR5980068/SRR5980068.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562403	SRX3136048	SRR5980069	SRA602917	SRS2469018	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in May, biological replicate C		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in May, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4499499	908898798	614196477			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980069.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980069/SRR5980069	gs://sra-pub-zq-104/SRR5980069/SRR5980069.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562401	SRX3136047	SRR5980070	SRA602917	SRS2469015	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in March, biological replicate B		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in March		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in March, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4599980	929195960	624533115			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980070.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980070/SRR5980070	gs://sra-pub-zq-102/SRR5980070/SRR5980070.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562409	SRX3136046	SRR5980071	SRA602917	SRS2469007	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate B		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in May		Second lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3869892	781718184	523593964			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980071.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980071/SRR5980071	gs://sra-pub-zq-104/SRR5980071/SRR5980071.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562402	SRX3136045	SRR5980072	SRA602917	SRS2469017	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in March, biological replicate A		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in March		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in March, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3374960	681741920	450516001			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980072.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980072/SRR5980072	gs://sra-pub-zq-103/SRR5980072/SRR5980072.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562408	SRX3136044	SRR5980073	SRA602917	SRS2469009	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in November, biological replicate A		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in November		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in November, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5521375	1115317750	751240585			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980073.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980073/SRR5980073	gs://sra-pub-zq-102/SRR5980073/SRR5980073.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562400	SRX3136043	SRR5980074	SRA602917	SRS2469016	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in November, biological replicate A		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in November		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in November, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4670065	943353130	637246254			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980074.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980074/SRR5980074	gs://sra-pub-zq-102/SRR5980074/SRR5980074.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562407	SRX3136042	SRR5980075	SRA602917	SRS2469014	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate C		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in January		First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4214005	851229010	574025873			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980075.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980075/SRR5980075	gs://sra-pub-zq-102/SRR5980075/SRR5980075.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562401	SRX3136041	SRR5980076	SRA602917	SRS2469015	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in March, biological replicate B		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in March, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4616577	932548554	627923674			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:21	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980076.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980076/SRR5980076	gs://sra-pub-zq-103/SRR5980076/SRR5980076.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562407	SRX3136040	SRR5980077	SRA602917	SRS2469014	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate B		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in January		First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4369536	882646272	595174684			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980077.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980077/SRR5980077	gs://sra-pub-zq-102/SRR5980077/SRR5980077.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562410	SRX3136039	SRR5980078	SRA602917	SRS2469013	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate B		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4257266	859967732	577035417			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980078.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980078/SRR5980078	gs://sra-pub-zq-104/SRR5980078/SRR5980078.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562398	SRX3136038	SRR5980079	SRA602917	SRS2469012	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in November, biological replicate C		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in November		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in November, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3939500	795779000	533682957			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980079.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980079/SRR5980079	gs://sra-pub-zq-104/SRR5980079/SRR5980079.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562396	SRX3136037	SRR5980080	SRA602917	SRS2469010	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in March, biological replicate C		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in March, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3701444	747691688	506217545			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980080.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980080/SRR5980080	gs://sra-pub-zq-102/SRR5980080/SRR5980080.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562407	SRX3136036	SRR5980081	SRA602917	SRS2469014	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate B		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in January		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4367284	882191368	596001621			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980081.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980081/SRR5980081	gs://sra-pub-zq-103/SRR5980081/SRR5980081.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562407	SRX3136035	SRR5980082	SRA602917	SRS2469014	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate A		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in January		First lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in January, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	5005756	1011162712	682061344			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980082.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980082/SRR5980082	gs://sra-pub-zq-103/SRR5980082/SRR5980082.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562410	SRX3136034	SRR5980083	SRA602917	SRS2469013	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate A		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in January		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in January, biological replicate A	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4629197	935097794	630466670			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980083.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980083/SRR5980083	gs://sra-pub-zq-102/SRR5980083/SRR5980083.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-01	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in January during the diapause termination stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562405	SRX3136033	SRR5980084	SRA602917	SRS2469006	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate C		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in March		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in March, biological replicate C	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3817714	771178228	519540271			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980084.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980084/SRR5980084	gs://sra-pub-zq-102/SRR5980084/SRR5980084.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562398	SRX3136032	SRR5980085	SRA602917	SRS2469012	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in November, biological replicate B		RNAseq for Megachile rotundata early season diapausing, lab managed bees sampled in November		Second lane of RNAseq for a Megachile rotundata early season diapausing, lab managed bee sampled in November, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4633618	935990836	628641482			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980085.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980085/SRR5980085	gs://sra-pub-zq-103/SRR5980085/SRR5980085.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, lab managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562409	SRX3136031	SRR5980086	SRA602917	SRS2469007	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate B		RNAseq for Megachile rotundata early season diapausing, field managed bees sampled in May		First lane of RNAseq for a Megachile rotundata early season diapausing, field managed bee sampled in May, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	3874580	782665160	523150089			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980086.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980086/SRR5980086	gs://sra-pub-zq-104/SRR5980086/SRR5980086.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-05	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from early season diapausing, field managed bees sampled in May during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562408	SRX3136030	SRR5980087	SRA602917	SRS2469009	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in November, biological replicate B		RNAseq for Megachile rotundata late season diapausing, field managed bees sampled in November		First lane of RNAseq for a Megachile rotundata late season diapausing, field managed bee sampled in November, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4531090	915280180	617949432			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980087.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980087/SRR5980087	gs://sra-pub-zq-104/SRR5980087/SRR5980087.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2010-11	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, field managed bees sampled in November during the diapause maintenance stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
Megachile rotundata	whole insect	Whole insect								no		PRJNA400265	SAMN07562396	SRX3136029	SRR5980088	SRA602917	SRS2469010	SRP116229	Environmental history impacts on gene expression during diapause development in Megachile rotundata	First lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in March, biological replicate B		RNAseq for Megachile rotundata late season diapausing, lab managed bees sampled in March		First lane of RNAseq for a Megachile rotundata late season diapausing, lab managed bee sampled in March, biological replicate B	paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina HiSeq 2000	4084011	824970222	556578331			200	0	Application Read	Forward	1	USDA-ARS	SUB2982486	29748214	143995	2018-06-26 16:54:20	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/980/SRR5980088.sralite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5980088/SRR5980088	gs://sra-pub-zq-102/SRR5980088/SRR5980088.zq.1	Not applicable	Not applicable		USA:Utah alfalfa field	2011-03	USA:Utah	USDA ARS Pollinating Insects Research Unit, Logan, UT	Invertebrate						prepupae	Megachile roundata from late season diapausing, lab managed bees sampled in March during the post-diapause quiescent stage. RNAseq data is provided from three biological replicates, each run on two lanes.		2759	33208	6656	50557	7399	124286	132116	143995	Megachile rotundata
