scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	isolate	isolation_source	collection_date	geo_loc_name	biosamplemodel	sequencing_batch	time_apf	biological_replicate	breed	replicate	collected_by	dev_stage	caste	knockdown	time_point	culture_medium	timepoint	technology	colony_type	internal_name	developmental_stage	colony	genotype/variation	time	host	sample_type	gender	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363885	SRX20942367	SRR25195257	SRA1669453	SRS18219681	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577164: mut_D25_rep3; Harpegnathos saltator; RNA-Seq		mut_D25_rep3		GSM7577164	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	69418013	10482119963	3601199215									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195257/SRR25195257.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195257/SRR25195257	gs://sra-pub-zq-100/SRR25195257/SRR25195257.lite.1			missing	missing		3.0	D25																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363886	SRX20942366	SRR25195258	SRA1669453	SRS18219680	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577163: mut_D25_rep2; Harpegnathos saltator; RNA-Seq		mut_D25_rep2		GSM7577163	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	52652097	7950466647	2727603058									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195258/SRR25195258.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195258/SRR25195258	gs://sra-pub-zq-100/SRR25195258/SRR25195258.lite.1			missing	missing		3.0	D25																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363887	SRX20942365	SRR25195259	SRA1669453	SRS18219679	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577162: mut_D25_rep1; Harpegnathos saltator; RNA-Seq		mut_D25_rep1		GSM7577162	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	60274950	9101517450	3109791900									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195259/SRR25195259.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195259/SRR25195259	gs://sra-pub-zq-100/SRR25195259/SRR25195259.lite.1			missing	missing		3.0	D25																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363888	SRX20942364	SRR25195260	SRA1669453	SRS18219678	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577161: mut_D20_rep3; Harpegnathos saltator; RNA-Seq		mut_D20_rep3		GSM7577161	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	58898231	8893632881	3009769588									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195260/SRR25195260.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195260/SRR25195260	gs://sra-pub-zq-100/SRR25195260/SRR25195260.lite.1			missing	missing		3.0	D20																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363889	SRX20942363	SRR25195261	SRA1669453	SRS18219676	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577160: mut_D20_rep2; Harpegnathos saltator; RNA-Seq		mut_D20_rep2		GSM7577160	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	45280385	6837338135	2322534854									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195261/SRR25195261.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195261/SRR25195261	gs://sra-pub-zq-100/SRR25195261/SRR25195261.lite.1			missing	missing		3.0	D20																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363890	SRX20942362	SRR25195262	SRA1669453	SRS18219677	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577159: mut_D10_rep3; Harpegnathos saltator; RNA-Seq		mut_D10_rep3		GSM7577159	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	6261166	632377766	272499191									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195262/SRR25195262.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195262/SRR25195262	gs://sra-pub-zq-100/SRR25195262/SRR25195262.lite.1			missing	missing		2.0	D10																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363891	SRX20942361	SRR25195263	SRA1669453	SRS18219675	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577158: mut_D15_rep1; Harpegnathos saltator; RNA-Seq		mut_D15_rep1		GSM7577158	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	11387236	1150110836	494273843									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195263/SRR25195263.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195263/SRR25195263	gs://sra-pub-zq-100/SRR25195263/SRR25195263.lite.1			missing	missing		2.0	D15																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363892	SRX20942360	SRR25195264	SRA1669453	SRS18219674	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577157: mut_D10_rep2; Harpegnathos saltator; RNA-Seq		mut_D10_rep2		GSM7577157	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 500	10295363	1039831663	456301121									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195264/SRR25195264.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195264/SRR25195264	gs://sra-pub-zq-100/SRR25195264/SRR25195264.lite.1			missing	missing		2.0	D10																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363893	SRX20942359	SRR25195265	SRA1669453	SRS18219673	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577156: mut_D10_rep1; Harpegnathos saltator; RNA-Seq		mut_D10_rep1		GSM7577156	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	28530097	2881539797	1267289535									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195265/SRR25195265.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195265/SRR25195265	gs://sra-pub-zq-100/SRR25195265/SRR25195265.lite.1			missing	missing		1.0	D10																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco_mutant				antenna	yes	yes	no		PRJNA992439	SAMN36363894	SRX20942358	SRR25195266	SRA1669453	SRS18219672	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577155: mut_D20_rep1; Harpegnathos saltator; RNA-Seq		mut_D20_rep1		GSM7577155	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	31516535	3183170035	1420186925									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195266/SRR25195266.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195266/SRR25195266	gs://sra-pub-zq-100/SRR25195266/SRR25195266.lite.1			missing	missing		1.0	D20																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363895	SRX20942357	SRR25195267	SRA1669453	SRS18219671	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577154: wt_D10_rep3; Harpegnathos saltator; RNA-Seq		wt_D10_rep3		GSM7577154	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	26928627	2719791327	1206739877									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195267/SRR25195267.lite.1	s3://sra-pub-zq-7/SRR25195267/SRR25195267.lite.1	gs://sra-pub-zq-100/SRR25195267/SRR25195267.lite.1			missing	missing		1.0	D10																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363896	SRX20942356	SRR25195268	SRA1669453	SRS18219670	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577153: wt_D10_rep2; Harpegnathos saltator; RNA-Seq		wt_D10_rep2		GSM7577153	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	33371229	3370494129	1480375576									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195268/SRR25195268.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195268/SRR25195268	gs://sra-pub-zq-100/SRR25195268/SRR25195268.lite.1			missing	missing		1.0	D10																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363897	SRX20942355	SRR25195269	SRA1669453	SRS18219669	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577152: wt_D10_rep1; Harpegnathos saltator; RNA-Seq		wt_D10_rep1		GSM7577152	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	28259275	2854186775	1255002070									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195269/SRR25195269.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195269/SRR25195269	gs://sra-pub-zq-100/SRR25195269/SRR25195269.lite.1			missing	missing		1.0	D10																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363898	SRX20942354	SRR25195270	SRA1669453	SRS18219668	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577151: wt_D15_rep3; Harpegnathos saltator; RNA-Seq		wt_D15_rep3		GSM7577151	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	19785679	1998353579	884194216									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195270/SRR25195270.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195270/SRR25195270	gs://sra-pub-zq-100/SRR25195270/SRR25195270.lite.1			missing	missing		1.0	D15																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363899	SRX20942353	SRR25195271	SRA1669453	SRS18219666	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577150: wt_D15_rep2; Harpegnathos saltator; RNA-Seq		wt_D15_rep2		GSM7577150	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	22457472	2268204672	998246129									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195271/SRR25195271.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195271/SRR25195271	gs://sra-pub-zq-100/SRR25195271/SRR25195271.lite.1			missing	missing		1.0	D15																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363900	SRX20942352	SRR25195272	SRA1669453	SRS18219667	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577149: wt_D15_rep1; Harpegnathos saltator; RNA-Seq		wt_D15_rep1		GSM7577149	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	25467187	2572185887	1140634454									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195272/SRR25195272.lite.1	s3://sra-pub-zq-7/SRR25195272/SRR25195272.lite.1	gs://sra-pub-zq-100/SRR25195272/SRR25195272.lite.1			missing	missing		1.0	D15																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363901	SRX20942351	SRR25195273	SRA1669453	SRS18219664	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577148: wt_D20_rep3; Harpegnathos saltator; RNA-Seq		wt_D20_rep3		GSM7577148	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	26989292	2725918492	1217421452									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195273/SRR25195273.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195273/SRR25195273	gs://sra-pub-zq-100/SRR25195273/SRR25195273.lite.1			missing	missing		1.0	D20																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363902	SRX20942350	SRR25195274	SRA1669453	SRS18219665	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577147: wt_D20_rep2; Harpegnathos saltator; RNA-Seq		wt_D20_rep2		GSM7577147	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	31794021	3211196121	1434335937									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195274/SRR25195274.lite.1	s3://sra-pub-zq-7/SRR25195274/SRR25195274.lite.1	gs://sra-pub-zq-100/SRR25195274/SRR25195274.lite.1			missing	missing		1.0	D20																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363903	SRX20942349	SRR25195275	SRA1669453	SRS18219663	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577146: wt_D20_rep1; Harpegnathos saltator; RNA-Seq		wt_D20_rep1		GSM7577146	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	25629566	2588586166	1157331955									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195275/SRR25195275.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195275/SRR25195275	gs://sra-pub-zq-100/SRR25195275/SRR25195275.lite.1			missing	missing		1.0	D20																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363904	SRX20942348	SRR25195276	SRA1669453	SRS18219662	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577145: wt_D25_rep3; Harpegnathos saltator; RNA-Seq		wt_D25_rep3		GSM7577145	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	14400642	1454464842	651695263									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195276/SRR25195276.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195276/SRR25195276	gs://sra-pub-zq-100/SRR25195276/SRR25195276.lite.1			missing	missing		1.0	D25																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363905	SRX20942347	SRR25195277	SRA1669453	SRS18219661	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577144: wt_D25_rep2; Harpegnathos saltator; RNA-Seq		wt_D25_rep2		GSM7577144	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	28384352	2866819552	1283855870									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195277/SRR25195277.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195277/SRR25195277	gs://sra-pub-zq-100/SRR25195277/SRR25195277.lite.1			missing	missing		1.0	D25																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA992439	SAMN36363906	SRX20942346	SRR25195278	SRA1669453	SRS18219660	SRP448049	Bulk gene expression profiles of pupal antennae in wild-type and orco mutant Harpegnathos saltator	GSM7577143: wt_D25_rep1; Harpegnathos saltator; RNA-Seq		wt_D25_rep1		GSM7577143	single	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina HiSeq 2500	19361987	1955560687	862412247									New York University	SUB13646890	38848359.0	610380	2024-05-02 18:53:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25195/SRR25195278/SRR25195278.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25195278/SRR25195278	gs://sra-pub-zq-100/SRR25195278/SRR25195278.lite.1			missing	missing		1.0	D25																					2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA987670	SAMN35990984	SRX20785938	SRR25030955	SRA1662490	SRS18071481	SRP445902	Gene expression profiles at the single-nucleus level of the antennae of wild-type and orco mutant Harpegnathos saltator	GSM7510130: wt_lib_3; Harpegnathos saltator; RNA-Seq		wt_lib_3		GSM7510130	paired	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	cDNA	Illumina NovaSeq 6000	177032341	24430463058	7930457337									New York University	SUB13577115	38848359.0	610380	2024-05-02 18:54:30							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25030/SRR25030955/SRR25030955.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25030955/SRR25030955	gs://sra-pub-zq-100/SRR25030955/SRR25030955.lite.1			missing	missing				2.0																				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	orco mutant				antenna	yes	yes	no		PRJNA987670	SAMN35990983	SRX20785937	SRR25030957	SRA1662490	SRS18071482	SRP445902	Gene expression profiles at the single-nucleus level of the antennae of wild-type and orco mutant Harpegnathos saltator	GSM7510131: mut_lib_1; Harpegnathos saltator; RNA-Seq		mut_lib_1		GSM7510131	paired	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	cDNA	NextSeq 500	47243544	6519609072	2991843517									New York University	SUB13577115	38848359.0	610380	2024-05-02 18:54:30							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25030/SRR25030957/SRR25030957.lite.1	s3://sra-pub-zq-7/SRR25030957/SRR25030957.lite.1	gs://sra-pub-zq-100/SRR25030957/SRR25030957.lite.1			missing	missing				1.0																				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA987670	SAMN35990985	SRX20785936	SRR25030961	SRA1662490	SRS18071480	SRP445902	Gene expression profiles at the single-nucleus level of the antennae of wild-type and orco mutant Harpegnathos saltator	GSM7510129: wt_lib_2; Harpegnathos saltator; RNA-Seq		wt_lib_2		GSM7510129	paired	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	cDNA	Illumina NovaSeq 6000	123447223	17035716774	5707022915									New York University	SUB13577115	38848359.0	610380	2024-05-02 18:54:30							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25030/SRR25030961/SRR25030961.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR25030961/SRR25030961	gs://sra-pub-zq-100/SRR25030961/SRR25030961.lite.1			missing	missing				2.0																				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	antenna	antenna	wt				antenna	yes	yes	no		PRJNA987670	SAMN35990986	SRX20785935	SRR25030963	SRA1662490	SRS18071479	SRP445902	Gene expression profiles at the single-nucleus level of the antennae of wild-type and orco mutant Harpegnathos saltator	GSM7510128: wt_lib_1; Harpegnathos saltator; RNA-Seq		wt_lib_1		GSM7510128	paired	RNA-Seq	TRANSCRIPTOMIC SINGLE CELL	cDNA	Illumina NovaSeq 6000	166835716	21188135932	6817015390									New York University	SUB13577115	38848359.0	610380	2024-05-02 18:54:30							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR025/25030/SRR25030963/SRR25030963.lite.1	s3://sra-pub-zq-7/SRR25030963/SRR25030963.lite.1	gs://sra-pub-zq-105/SRR25030963/SRR25030963.lite.1			missing	missing				1.0																				2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 728			yes	yes	no		PRJNA876839	SAMN30673843	SRX17428101	SRR21423554	SRA1490912	SRS14983018	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s58	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s58		GG_CB_ds58_DR105_s58	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	22678121	1876174054	790061858								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423554/SRR21423554.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR21423554/SRR21423554	gs://sra-pub-zq-103/SRR21423554/SRR21423554.lite.1	DR105	missing	2017-09-04	USA	Invertebrate				missing	s58	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 525			yes	yes	no		PRJNA876839	SAMN30673842	SRX17428100	SRR21423555	SRA1490912	SRS14983017	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s50	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s50		GG_CB_ds50_TL_s50	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	15258004	1263421122	541759281								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423555/SRR21423555.lite.1	s3://sra-pub-zq-2/SRR21423555/SRR21423555.lite.1	gs://sra-pub-zq-103/SRR21423555/SRR21423555.lite.1	TL	missing	2017-09-04	USA	Invertebrate				missing	s50	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
Harpegnathos saltator	central brain	central brain		female	day 511			yes	yes	no		PRJNA876839	SAMN30673841	SRX17428099	SRR21423556	SRA1490912	SRS14983016	SRP395672	H. saltator Heat Shock	H. saltator untreated RNA-seq sample s49	total RNA was extracted from dissected tissues using Trizol, followed by poly-A selection, random priming, and preparation using the NEB Ultra II Directional RNA-seq prep kit	H. saltator untreated RNA-seq sample s49		GG_CB_ds49_TL_s49	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	NextSeq 550	22399341	1854743646	775331251								Cell & Developmental Biology	University of Pennsylvania	SUB12014888		610380	2023-07-18 10:38:26							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR021/21423/SRR21423556/SRR21423556.lite.1	s3://sra-pub-zq-2/SRR21423556/SRR21423556.lite.1	gs://sra-pub-zq-103/SRR21423556/SRR21423556.lite.1	TL	missing	2017-08-15	USA	Invertebrate				missing	s49	K Glastad	adult																2759	33208	6656	50557	7399	36668	604375	610380	Harpegnathos saltator
