scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	lab	center	submitter_id	pubmed_id	taxid	published_date	biomaterial_provider	cell	location	antibody	batch	misc	NCBI_Link	AWS_Link	GCP_Link	ena_first_public	insdc_center_name	insdc_status	collection_date	geographic_location	lat_lon	sample_name	tissue_type	isolate	isolation_source	geo_loc_name	biosamplemodel	collected_by	host	behavior	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Temnothorax americanus										no		PRJEB76961	SAMEA115778645	ERX12701694	ERR13330729	ERA30649854	ERS20385243	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_5_B_H	unspecified	SM_PA_5_B_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15455379	4636613700	1507497439								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:27:44:337		1964332	2024-08-02 00:25:58							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330729/ERR13330729.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330729/ERR13330729	gs://sra-pub-zq-100/ERR13330729/ERR13330729.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_5_B_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778586	ERX12701746	ERR13330781	ERA30649907	ERS20385184	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYH_20_H	unspecified	SM_NYH_20_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	29162754	8748826200	2847581284								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-05:38:17:571		1964332	2024-08-02 01:28:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330781/ERR13330781.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330781/ERR13330781	gs://sra-pub-zq-100/ERR13330781/ERR13330781.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.525 N 74.160 W	SM_NYH_20_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778388	ERX12703589	ERR13332572	ERA30652381	ERS20384986	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_WV_5_F	unspecified	SM_WV_5_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17979900	5393970000	1868174946								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-20:55:20:264		1964332	2024-08-01 22:29:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13332/ERR13332572/ERR13332572.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13332572/ERR13332572	gs://sra-pub-zq-100/ERR13332572/ERR13332572.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	38.110 N 80.136 W	SM_WV_5_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778348	ERX12701660	ERR13330695	ERA30649820	ERS20384946	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_18_F	unspecified	SM_PA_18_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16094381	4828314300	1695060715								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:51:53:685		1964332	2024-08-02 01:21:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330695/ERR13330695.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330695/ERR13330695	gs://sra-pub-zq-100/ERR13330695/ERR13330695.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_18_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778307	ERX12701768	ERR13330803	ERA30649930	ERS20384905	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_10_F	unspecified	SM_NYS_10_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20925869	6277760700	2079666923								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-06:43:02:773		1964332	2024-08-02 01:21:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330803/ERR13330803.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330803/ERR13330803	gs://sra-pub-zq-100/ERR13330803/ERR13330803.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_10_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778634	ERX12701655	ERR13330690	ERA30649815	ERS20385232	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_15_H	unspecified	SM_PA_15_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18862130	5658639000	1860270293								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:46:24:382		1964332	2024-08-01 22:29:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330690/ERR13330690.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330690/ERR13330690	gs://sra-pub-zq-100/ERR13330690/ERR13330690.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_15_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778641	ERX12701677	ERR13330712	ERA30649837	ERS20385239	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_22_H	unspecified	SM_PA_22_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	9364093	2809227900	986628512								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:08:12:303		1964332	2024-08-01 22:29:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330712/ERR13330712.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330712/ERR13330712	gs://sra-pub-zq-100/ERR13330712/ERR13330712.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_22_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778582	ERX12701581	ERR13330616	ERA30649740	ERS20385180	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYH_17_H	unspecified	SM_NYH_17_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16525577	4957673100	1677694784								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:19:28:684		1964332	2024-08-02 01:21:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330616/ERR13330616.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330616/ERR13330616	gs://sra-pub-zq-100/ERR13330616/ERR13330616.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.525 N 74.160 W	SM_NYH_17_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778642	ERX12701680	ERR13330715	ERA30649840	ERS20385240	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_23_H	unspecified	SM_PA_23_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	10448057	3134417100	1116232618								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:12:11:060		1964332	2024-08-02 01:10:40							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330715/ERR13330715.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330715/ERR13330715	gs://sra-pub-zq-100/ERR13330715/ERR13330715.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_23_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778630	ERX12701639	ERR13330674	ERA30649798	ERS20385228	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_11_H	unspecified	SM_PA_11_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20364684	6109405200	2073433870								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:31:43:154		1964332	2024-08-01 22:16:10							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330674/ERR13330674.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330674/ERR13330674	gs://sra-pub-zq-100/ERR13330674/ERR13330674.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_11_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778343	ERX12701646	ERR13330681	ERA30649805	ERS20384941	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_PA_12_F	unspecified	SM_PA_12_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	20825901	6247770300	2088066134								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:37:25:473		1964332	2024-08-02 01:10:39							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330681/ERR13330681.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330681/ERR13330681	gs://sra-pub-zq-100/ERR13330681/ERR13330681.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.124 N 78.523 W	SM_PA_12_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778382	ERX12701807	ERR13330842	ERA30649969	ERS20384980	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_WV_10_F	unspecified	SM_WV_10_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	22774983	6832494900	2184434485								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:53:20:394		1964332	2024-08-02 01:10:40							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330842/ERR13330842.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330842/ERR13330842	gs://sra-pub-zq-100/ERR13330842/ERR13330842.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	38.110 N 80.136 W	SM_WV_10_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778380	ERX12701799	ERR13330834	ERA30649961	ERS20384978	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_VT_9_F	unspecified	SM_VT_9_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	18325916	5497774800	1903985148								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:36:34:871		1964332	2024-08-02 01:21:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330834/ERR13330834.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330834/ERR13330834	gs://sra-pub-zq-100/ERR13330834/ERR13330834.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	43.945 N 73.076 W	SM_VT_9_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778565	ERX12701664	ERR13330699	ERA30649824	ERS20385163	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MD_5_H	unspecified	SM_MD_5_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	24323069	7296920700	2472002032								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-02:56:37:522		1964332	2024-08-02 01:28:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330699/ERR13330699.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330699/ERR13330699	gs://sra-pub-zq-100/ERR13330699/ERR13330699.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	39.611 N 79.134 W	SM_MD_5_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778540	ERX12701551	ERR13330586	ERA30649710	ERS20385138	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_12_H	unspecified	SM_MA_12_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	13824802	4147440600	1414619619								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:02:23:053		1964332	2024-08-01 22:16:09							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330586/ERR13330586.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330586/ERR13330586	gs://sra-pub-zq-100/ERR13330586/ERR13330586.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_12_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778267	ERX12701556	ERR13330591	ERA30649715	ERS20384865	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_MA_5_B_F	unspecified	SM_MA_5_B_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	16332377	4899713100	1633626068								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:04:51:525		1964332	2024-08-02 01:28:37							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330591/ERR13330591.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330591/ERR13330591	gs://sra-pub-zq-100/ERR13330591/ERR13330591.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.407 N 71.204 W	SM_MA_5_B_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778577	ERX12701711	ERR13330746	ERA30649871	ERS20385175	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYH_11_H	unspecified	SM_NYH_11_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15212628	4563788400	1507557358								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-03:53:09:078		1964332	2024-08-02 01:28:38							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330746/ERR13330746.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330746/ERR13330746	gs://sra-pub-zq-100/ERR13330746/ERR13330746.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	42.525 N 74.160 W	SM_NYH_11_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778331	ERX12701609	ERR13330644	ERA30649768	ERS20384929	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_OH_19_F	unspecified	SM_OH_19_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	17872797	5361839100	1805404097								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-01:40:29:233		1964332	2024-08-02 01:21:11							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330644/ERR13330644.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330644/ERR13330644	gs://sra-pub-zq-100/ERR13330644/ERR13330644.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.753 N 80.967 W	SM_OH_19_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778608	ERX12701810	ERR13330845	ERA30649972	ERS20385206	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_7_H	unspecified	SM_NYS_7_H	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	15684582	4705374600	1537926435								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-08:03:05:943		1964332	2024-08-02 01:21:12							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330845/ERR13330845.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330845/ERR13330845	gs://sra-pub-zq-100/ERR13330845/ERR13330845.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_7_H	head+antennae								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
Temnothorax americanus										no		PRJEB76961	SAMEA115778311	ERX12701785	ERR13330820	ERA30649947	ERS20384909	ERP161448	The Genomic Basis of Social Parasitism: A Geographical Mosaic of Behavioural, Chemical, and Environmental Adaptations in a Widespread Host-Parasite System	Raw reads: SM_NYS_14_F	unspecified	SM_NYS_14_F	RNASeq		paired	RNA-Seq	TRANSCRIPTOMIC	RANDOM	Illumina NovaSeq 6000	5865880	1759764000	565369819								European Nucleotide Archive	Senckenber Biodiversity and Climate Research Centre Frankfurt	SUBMISSION-27-06-2024-07:14:59:956		1964332	2024-08-02 00:25:59							https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/ERR013/13330/ERR13330820/ERR13330820.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR13330820/ERR13330820	gs://sra-pub-zq-100/ERR13330820/ERR13330820.lite.1	2024-08-01	Senckenber Biodiversity and Climate Research Centre Frankfurt	public	2021-07	USA	41.455 N 73.868 W	SM_NYS_14_F	fatbody								2759	33208	6656	50557	7399	36668	300110	1964332	Temnothorax americanus
