scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	isolate	breed	host	isolation_source	collection_date	geo_loc_name	biosamplemodel	dev_stage	sample	strain	sample_type	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Cardiocondyla obscurior	whole body	Whole body								no		PRJNA1344296	SAMN52633635	SRX30818459	SRR35769186	SRA2246430	SRS26829805	SRP631079	Dual RNA sequencing of symbiotic and aposymbiotic Cardiocondyla obscurior ants	Dual RNA-seq reads from Cardiocondyla obscurior ants	RNA was extracted from different life stages and castes (pooled separately) and sequenced using dual RNA sequencing to capture the symbiont where present	JP2011_6_31_Q		JP2011_6_31_Q	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina NovaSeq 6000	57450205	11604941410	3546513371								Queen Mary University of London	SUB15691499		286306	2025-10-10 11:47:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR035/35769/SRR35769186/SRR35769186.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR35769186/SRR35769186	gs://sra-pub-zq-105/SRR35769186/SRR35769186.lite.1	Queen	Aposymbiotic	JP2011_6_31_Q	Not applicable	2023-09	Japan	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	Whole body								no		PRJNA1344296	SAMN52633634	SRX30818458	SRR35769187	SRA2246430	SRS26829804	SRP631079	Dual RNA sequencing of symbiotic and aposymbiotic Cardiocondyla obscurior ants	Dual RNA-seq reads from Cardiocondyla obscurior ants	RNA was extracted from different life stages and castes (pooled separately) and sequenced using dual RNA sequencing to capture the symbiont where present	JP2011_2_31_Q		JP2011_2_31_Q	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina NovaSeq 6000	42577200	8600594400	2744446852								Queen Mary University of London	SUB15691499		286306	2025-10-10 11:46:33	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR035/35769/SRR35769187/SRR35769187.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR35769187/SRR35769187	gs://sra-pub-zq-105/SRR35769187/SRR35769187.lite.1	Queen	Aposymbiotic	JP2011_2_31_Q	Not applicable	2023-09	Japan	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	Whole body								no		PRJNA1344296	SAMN52633625	SRX30818457	SRR35769188	SRA2246430	SRS26829803	SRP631079	Dual RNA sequencing of symbiotic and aposymbiotic Cardiocondyla obscurior ants	Dual RNA-seq reads from Cardiocondyla obscurior ants	RNA was extracted from different life stages and castes (pooled separately) and sequenced using dual RNA sequencing to capture the symbiont where present	JP2011_2_31_L		JP2011_2_31_L	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina NovaSeq 6000	86994588	17572906776	5341964364								Queen Mary University of London	SUB15691499		286306	2025-10-10 11:47:31	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR035/35769/SRR35769188/SRR35769188.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR35769188/SRR35769188	gs://sra-pub-zq-105/SRR35769188/SRR35769188.lite.1	Larvae	Aposymbiotic	JP2011_2_31_L	Not applicable	2023-09	Japan	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	whole body	Whole body								no		PRJNA1344296	SAMN52633624	SRX30818456	SRR35769189	SRA2246430	SRS26829802	SRP631079	Dual RNA sequencing of symbiotic and aposymbiotic Cardiocondyla obscurior ants	Dual RNA-seq reads from Cardiocondyla obscurior ants	RNA was extracted from different life stages and castes (pooled separately) and sequenced using dual RNA sequencing to capture the symbiont where present	JP2011_1_31_L		JP2011_1_31_L	paired	RNA-Seq	TRANSCRIPTOMIC	DNase	Illumina NovaSeq 6000	57475771	11610105742	3584070143								Queen Mary University of London	SUB15691499		286306	2025-10-10 11:46:33	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR035/35769/SRR35769189/SRR35769189.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR35769189/SRR35769189	gs://sra-pub-zq-105/SRR35769189/SRR35769189.lite.1	Larvae	Aposymbiotic	JP2011_1_31_L	Not applicable	2023-09	Japan	Invertebrate					2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	32 weeks					no		PRJNA819887	SAMN26938295	SRX14743326	SRR18636100	SRA1397993	SRS12504888	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony D_15	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145816_S32_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	47531634	9601390068	2917717776								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636100/SRR18636100.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636100/SRR18636100	gs://sra-pub-zq-108/SRR18636100/SRR18636100.lite.1	D_15	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-11	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	32 weeks					no		PRJNA819887	SAMN26938294	SRX14743325	SRR18636101	SRA1397993	SRS12504886	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony D_15	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145814_S31_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	45895067	9270803534	2831945812								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636101/SRR18636101.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636101/SRR18636101	gs://sra-pub-zq-108/SRR18636101/SRR18636101.lite.1	D_15	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-11	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	39 weeks					no		PRJNA819887	SAMN26938293	SRX14743324	SRR18636102	SRA1397993	SRS12504885	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony E_9	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145812_S30_L003_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	48564455	9810019910	3000070071								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR018/18636/SRR18636102/SRR18636102.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636102/SRR18636102	gs://sra-pub-zq-108/SRR18636102/SRR18636102.lite.1	E_9	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-03	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	39 weeks					no		PRJNA819887	SAMN26938292	SRX14743323	SRR18636103	SRA1397993	SRS12504887	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony E_9	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145698_S83_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42967873	8679510346	2665849580								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636103/SRR18636103.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636103/SRR18636103	gs://sra-pub-zq-108/SRR18636103/SRR18636103.lite.1	E_9	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-12-03	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	21 weeks					no		PRJNA819887	SAMN26938247	SRX14743322	SRR18636104	SRA1397993	SRS12504884	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Middle aged queen Gaster colony F_17	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Middle aged queen		A006850126_145579_S38_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	38882711	7854307622	2453133126								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636104/SRR18636104.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636104/SRR18636104	gs://sra-pub-zq-108/SRR18636104/SRR18636104.lite.1	F_17	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-08-01	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	45 weeks					no		PRJNA819887	SAMN26938291	SRX14743321	SRR18636105	SRA1397993	SRS12504883	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony B_19	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145696_S82_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	57523844	11619816488	3557771812								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636105/SRR18636105.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636105/SRR18636105	gs://sra-pub-zq-108/SRR18636105/SRR18636105.lite.1	B_19	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-29	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	45 weeks					no		PRJNA819887	SAMN26938290	SRX14743320	SRR18636106	SRA1397993	SRS12504882	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony B_19	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145694_S81_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	41959535	8475826070	2590684773								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR018/18636/SRR18636106/SRR18636106.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636106/SRR18636106	gs://sra-pub-zq-101/SRR18636106/SRR18636106.lite.1	B_19	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-29	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	41 weeks					no		PRJNA819887	SAMN26938289	SRX14743319	SRR18636107	SRA1397993	SRS12504881	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony C_13	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145692_S80_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	45951835	9282270670	2818375070								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636107/SRR18636107.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636107/SRR18636107	gs://sra-pub-zq-108/SRR18636107/SRR18636107.lite.1	C_13	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-26	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	41 weeks					no		PRJNA819887	SAMN26938288	SRX14743318	SRR18636108	SRA1397993	SRS12504880	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony C_13	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145690_S79_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	46156459	9323604718	2847470080								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636108/SRR18636108.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636108/SRR18636108	gs://sra-pub-zq-108/SRR18636108/SRR18636108.lite.1	C_13	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-26	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	33 weeks					no		PRJNA819887	SAMN26938287	SRX14743317	SRR18636109	SRA1397993	SRS12504879	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony B_8	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145688_S78_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	47714620	9638353240	2931523372								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636109/SRR18636109.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636109/SRR18636109	gs://sra-pub-zq-108/SRR18636109/SRR18636109.lite.1	B_8	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-22	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	head-thorax	Head-Thorax		female	33 weeks					no		PRJNA819887	SAMN26938286	SRX14743316	SRR18636110	SRA1397993	SRS12504878	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Head-Thorax colony B_8	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145686_S77_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	43434291	8773726782	2674626852								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18636/SRR18636110/SRR18636110.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR18636110/SRR18636110	gs://sra-pub-zq-108/SRR18636110/SRR18636110.lite.1	B_8	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-22	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
Cardiocondyla obscurior	gaster	Gaster		female	44 weeks					no		PRJNA819887	SAMN26938285	SRX14743315	SRR18636111	SRA1397993	SRS12504877	SRP367601	Cardiocondyla obscurior Raw sequence reads	RNA-Seq of Cardiocondyla obscurior: Old aged queen Gaster colony D_12	Examination of gene expression patterns in Cardiocondyla obscurior ant queens.Total RNA was extracted using the ReliaPrep kit (Promega). Spike-In RNA Variant Controls (SIRV-Set 3 Lexogen#05101 Lot 5746/001492) were spiked to a 2% fraction of the total RNA. Total RNA was amplified using single primer isothermal amplification (SPIA , Ovation RNA-seq System V2, Tecan) prior to cDNA generation. Genomics using Nextera XT sequencing on a NovaSeq 6000 platform. Reads were trimmed with fastpv.0.20.1 to a minimum length 70 and from Nextera adapters. cDNA libraries were constructed using the transcriptome library construction TruSeq RNA Library Prep Kit v2 (Illumina) and the SuperScript II Reverse Transcriptase (Thermo Fisher Scientific).	Old aged queen		A006850126_145684_S76_L004_R1_001_fastq.gz	paired	RNA-Seq	TRANSCRIPTOMIC	cDNA	Illumina NovaSeq 6000	42762085	8637941170	2633618282								University of Regensburg	SUB11224804		286306	2023-04-30 00:01:42	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-922/SRR018/18636/SRR18636111/SRR18636111.lite.1	s3://sra-pub-zq-1/SRR18636111/SRR18636111.lite.1	gs://sra-pub-zq-101/SRR18636111/SRR18636111.lite.1	D_12	JP 2011 (OypB)		Laboratory colony JP 2011 (OypB) originally collected from Japan in 2011 (Okinawa, Oonoyama park).	2019-11-22	Japan: Okinawa, Naha	Invertebrate	adult				2759	33208	6656	50557	7399	36668	235541	286306	Cardiocondyla obscurior
