scientific_name	sample_group	tissue	genotype	sex	age	treatment	source_name	is_sampled	is_qualified	exclusion	protocol	bioproject	biosample	experiment	run	sra_primary	sra_sample	sra_study	study_title	exp_title	design	sample_title	sample_description	lib_name	lib_layout	lib_strategy	lib_source	lib_selection	instrument	total_spots	total_bases	size	nominal_length	nominal_sdev	spot_length	read_index	read_class	read_type	base_coord	center	submitter_id	pubmed_id	taxid	published_date	NCBI_Link	AWS_Link	GCP_Link	geo_loc_name	collection_date	isolate	breed	replicate	isolation_source	caste	collected_by	dev_stage	colony	biosamplemodel	taxid_domain	taxid_kingdom	taxid_phylum	taxid_class	taxid_order	taxid_family	taxid_genus	taxid_species	scientific_name_original
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594840	SRX21999048	SRR26290168	SRA1726486	SRS19073608	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r6		Gd_CB_wt_b2_MGINv2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	20503480	1698652837	750376764								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290168/SRR26290168.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290168/SRR26290168	gs://sra-pub-zq-108/SRR26290168/SRR26290168.lite.1	USA	2020-12-01	a85	missing	r6	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594839	SRX21999047	SRR26290169	SRA1726486	SRS19073606	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r5		Gd_CB_wt_b2_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16571223	1375023267	641714729								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290169/SRR26290169.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290169/SRR26290169	gs://sra-pub-zq-108/SRR26290169/SRR26290169.lite.1	USA	2020-12-01	a84	missing	r5	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594838	SRX21999046	SRR26290170	SRA1726486	SRS19073607	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r4		Gd_CB_wt_b2_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	11274697	934694547	379843326								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:10	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290170/SRR26290170.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290170/SRR26290170	gs://sra-pub-zq-108/SRR26290170/SRR26290170.lite.1	USA	2020-12-01	a83	missing	r4	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594837	SRX21999045	SRR26290171	SRA1726486	SRS19073605	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r3		Gd_CB_wt_b1_MGINv2	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21484709	1778946542	786726373								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:10	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290171/SRR26290171.lite.1	s3://sra-pub-zq-4/SRR26290171/SRR26290171.lite.1	gs://sra-pub-zq-108/SRR26290171/SRR26290171.lite.1	USA	2020-12-01	a82	missing	r3	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594836	SRX21999044	SRR26290172	SRA1726486	SRS19073604	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r2		Gd_CB_wt_b1_AcR02	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	16716556	1387151753	626091426								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290172/SRR26290172.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290172/SRR26290172	gs://sra-pub-zq-108/SRR26290172/SRR26290172.lite.1	USA	2020-12-01	a81	missing	r2	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594764	SRX21999043	SRR26290173	SRA1726486	SRS19073603	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes CCAP inj sample 9	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes CCAP inj sample 9		Gd_CB_CCAPinj_6h_b3_MGINv6	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	22039000	1824630981	866646225								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:10	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290173/SRR26290173.lite.1	s3://sra-pub-zq-4/SRR26290173/SRR26290173.lite.1	gs://sra-pub-zq-108/SRR26290173/SRR26290173.lite.1	USA	2020-12-01	a9	missing	b3	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594835	SRX21999042	SRR26290174	SRA1726486	SRS19073602	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes baseline caste MNR, subcaste Gd replicate r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes baseline caste MNR, subcaste Gd replicate r1		Gd_CB_wt_b1_AcR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	11298475	936082439	378586543								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290174/SRR26290174.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290174/SRR26290174	gs://sra-pub-zq-108/SRR26290174/SRR26290174.lite.1	USA	2020-12-01	a80	missing	r1	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594834	SRX21999041	SRR26290175	SRA1726486	SRS19073601	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r6	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r6		Gd_CB_6h_NPAinj_b6_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	33310727	2763820711	1299794604								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290175/SRR26290175.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290175/SRR26290175	gs://sra-pub-zq-108/SRR26290175/SRR26290175.lite.1	USA	2020-12-01	a79	missing	r6	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594833	SRX21999040	SRR26290176	SRA1726486	SRS19073600	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r5	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r5		Gd_CB_6h_NPAinj_b5_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23727727	1968682974	927429163								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290176/SRR26290176.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290176/SRR26290176	gs://sra-pub-zq-108/SRR26290176/SRR26290176.lite.1	USA	2020-12-01	a78	missing	r5	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594832	SRX21999039	SRR26290177	SRA1726486	SRS19073599	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r4	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r4		Gd_CB_6h_NPAinj_b4_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	21944243	1819913959	855052242								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290177/SRR26290177.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290177/SRR26290177	gs://sra-pub-zq-108/SRR26290177/SRR26290177.lite.1	USA	2020-12-01	a77	missing	r4	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c2	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594831	SRX21999038	SRR26290178	SRA1726486	SRS19073598	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r3	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r3		Gd_CB_6h_NPAinj_b3_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	18384588	1524059928	715949137								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290178/SRR26290178.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290178/SRR26290178	gs://sra-pub-zq-108/SRR26290178/SRR26290178.lite.1	USA	2020-12-01	a76	missing	r3	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594830	SRX21999037	SRR26290179	SRA1726486	SRS19073597	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r2		Gd_CB_6h_NPAinj_b2_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	23138444	1919364748	906827243								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:08	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290179/SRR26290179.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290179/SRR26290179	gs://sra-pub-zq-108/SRR26290179/SRR26290179.lite.1	USA	2020-12-01	a75	missing	r2	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	central brain	central brain		female	d30					no		PRJNA1022160	SAMN37594829	SRX21999036	SRR26290180	SRA1726486	SRS19073596	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r1	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	A. cephalotes NPA inj in MNR, NPAinj treatment,  6h, r1		Gd_CB_6h_NPAinj_b1_MGINv3b	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	30053580	2493316751	1165221626								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:09	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290180/SRR26290180.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290180/SRR26290180	gs://sra-pub-zq-108/SRR26290180/SRR26290180.lite.1	USA	2020-12-01	a74	missing	r1	missing	MNR	K Glastad, M Gilbert, M fioriti	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
Atta cephalotes	hypothalamus	hypothalamus		female	30m					no		PRJNA1022160	SAMN37594943	SRX21999035	SRR26290193	SRA1726486	SRS19073595	SRP464705	molecular characterization of Atta cephalotes worker behavior and a link to mammalian eusociality	H. glaber baseline caste forager, in hypothalamus replicate b2	total RNA was isolated via Trizol extraction from dissected tissues or cultures, followed by DNase treatment and re-purification using RNA clean XP beads with a ratio of 2:1.  Poly-A selection was performed using NEB next kit, followed by directional library preprartion.  libraries were PCR cycled for 6-10 cycles depending on prior qPCR quantification of adapter-ligated cDNA.  all comparisons were cycled from the same number of PCR cycles to ensure comparability.	H. glaber baseline caste forager, in hypothalamus replicate b2		NMR_for_hypo_b2_NMR01	paired	RNA-Seq	TRANSCRIPTOMIC	PolyA	NextSeq 550	24524563	2036046662	951938317								University of Pennsylvania	SUB13871066		12957	2024-10-17 00:11:11	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-5/SRR026/26290/SRR26290193/SRR26290193.lite.1	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR26290193/SRR26290193	gs://sra-pub-zq-108/SRR26290193/SRR26290193.lite.1	USA	2020-12-01	n15	missing	b2	missing	NA	V Gorbunova lab	adult	c1	Invertebrate	2759	33208	6656	50557	7399	36668	12956	12957	Atta cephalotes
